customer_id,company_name,plan_tier,segment,region,channel,acquisition_date,month,mrr,expansion_mrr,is_active
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,11/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,12/01/2023,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,01/01/2024,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,02/01/2024,840.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,03/01/2024,870.0,30.0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,04/01/2024,870.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,05/01/2024,870.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,06/01/2024,870.0,0,1
CUST-0018,Ridge Solutions,Starter,SMB,EMEA,Direct Sales,06/12/2022,07/01/2024,870.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,10/01/2022,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,11/01/2022,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,12/01/2022,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,01/01/2023,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,02/01/2023,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,03/01/2023,1160.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,04/01/2023,1200.0,40.0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,05/01/2023,1240.0,40.0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,06/01/2023,1300.0,60.0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,07/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,08/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,09/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,10/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,11/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,12/01/2023,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,01/01/2024,1300.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,02/01/2024,1320.0,20.0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,03/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,04/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,05/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,06/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,07/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,08/01/2024,1320.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,09/01/2024,1360.0,40.0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,10/01/2024,1360.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,11/01/2024,1360.0,0,1
CUST-0019,Slate Technologies,Growth,SMB,Americas,Outbound,10/11/2022,12/01/2024,1360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,06/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,07/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,08/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,09/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,10/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,11/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,12/01/2022,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,01/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,02/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,03/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,04/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,05/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,06/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,07/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,08/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,09/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,10/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,11/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,12/01/2023,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,01/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,02/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,03/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,04/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,05/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,06/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,07/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,08/01/2024,360.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,09/01/2024,370.0,10.0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,10/01/2024,370.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,11/01/2024,370.0,0,1
CUST-0020,Titan Corp,Starter,SMB,Americas,Inbound,06/01/2022,12/01/2024,370.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,01/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,02/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,03/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,04/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,05/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,06/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,07/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,08/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,09/01/2022,6690.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,10/01/2022,6710.0,20.0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,11/01/2022,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,12/01/2022,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,01/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,02/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,03/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,04/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,05/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,06/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,07/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,08/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,09/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,10/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,11/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,12/01/2023,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,01/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,02/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,03/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,04/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,05/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,06/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,07/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,08/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,09/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,10/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,11/01/2024,6710.0,0,1
CUST-0021,Union Analytics,Enterprise,Mid-Market,Americas,Direct Sales,03/30/2021,12/01/2024,6710.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,09/01/2022,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,10/01/2022,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,11/01/2022,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,12/01/2022,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,01/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,02/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,03/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,04/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,05/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,06/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,07/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,08/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,09/01/2023,1290.0,0,1
CUST-0022,Vertex Systems,Growth,SMB,APAC,Inbound,09/02/2022,10/01/2023,1290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,01/01/2022,270.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,02/01/2022,270.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,03/01/2022,270.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,04/01/2022,290.0,20.0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,05/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,06/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,07/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,08/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,09/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,10/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,11/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,12/01/2022,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,01/01/2023,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,02/01/2023,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,03/01/2023,290.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,04/01/2023,310.0,20.0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,05/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,06/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,07/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,08/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,09/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,10/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,11/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,12/01/2023,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,01/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,02/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,03/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,04/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,05/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,06/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,07/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,08/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,09/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,10/01/2024,310.0,0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,11/01/2024,330.0,20.0,1
CUST-0023,Wave Digital,Starter,SMB,Americas,Inbound,10/15/2021,12/01/2024,330.0,0.0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,08/01/2022,390.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,09/01/2022,390.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,10/01/2022,390.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,11/01/2022,390.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,12/01/2022,390.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,01/01/2023,410.0,20.0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,02/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,03/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,04/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,05/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,06/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,07/01/2023,410.0,0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,08/01/2023,410.0,0.0,1
CUST-0024,Xenon Labs,Starter,SMB,APAC,Direct Sales,08/17/2022,09/01/2023,410.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,08/01/2022,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,09/01/2022,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,10/01/2022,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,11/01/2022,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,12/01/2022,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,01/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,02/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,03/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,04/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,05/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,06/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,07/01/2023,19670.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,08/01/2023,20270.0,600.0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,09/01/2023,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,10/01/2023,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,11/01/2023,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,12/01/2023,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,01/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,02/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,03/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,04/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,05/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,06/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,07/01/2024,20270.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,08/01/2024,20720.0,450.0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,09/01/2024,20720.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,10/01/2024,20720.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,11/01/2024,20720.0,0,1
CUST-0026,Zenith Analytics,Enterprise,Enterprise,Americas,Outbound,08/24/2022,12/01/2024,20720.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,01/01/2022,9950.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,02/01/2022,10110.0,160.0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,03/01/2022,10110.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,04/01/2022,10110.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,05/01/2022,10110.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,06/01/2022,10200.0,90.0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,07/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,08/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,09/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,10/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,11/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,12/01/2022,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,01/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,02/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,03/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,04/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,05/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,06/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,07/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,08/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,09/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,10/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,11/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,12/01/2023,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,01/01/2024,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,02/01/2024,10200.0,0,1
CUST-0027,Arc Systems,Enterprise,Enterprise,Americas,Direct Sales,06/14/2021,03/01/2024,10200.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,01/01/2022,470.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,02/01/2022,470.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,03/01/2022,470.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,04/01/2022,470.0,0.0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,05/01/2022,490.0,20.0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,06/01/2022,490.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,07/01/2022,490.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,08/01/2022,490.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,09/01/2022,490.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,10/01/2022,500.0,10.0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,11/01/2022,500.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,12/01/2022,510.0,10.0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,01/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,02/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,03/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,04/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,05/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,06/01/2023,510.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,07/01/2023,520.0,10.0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,08/01/2023,520.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,09/01/2023,520.0,0,1
CUST-0028,Bridge Corp,Starter,SMB,EMEA,Inbound,05/03/2021,10/01/2023,520.0,0,1
